NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.28173700002298574,48.19522000025245,26.023549000001367,4.1170839999722375,12.39114600002722,3.0408279999392107,2.02898844572611e-09
36,1,0.28762899955836474,28.905097999995633,25.603581999803282,3.372008000042115,12.412536999818258,3.4983850000571692,6.64980804389845e-10
36,2,0.24773400036792737,29.341646000375476,25.593844000013632,3.4326519999012817,12.398490000123275,2.8813690000788483,7.155483849173243e-10
36,3,0.2941810002994316,27.76684499986004,25.55665499994575,3.3671989999675134,12.306648000048881,2.91400900005101,1.4699472960945712e-09
36,4,0.288028999875678,27.826265999919997,25.77779900002497,3.381866999916383,12.385145999814995,2.9051030001028266,1.116260817067886e-09
36,5,0.2894119998018141,28.0965029996878,25.675706999663817,3.369152000232134,12.319332000060967,2.915692999977182,1.8402473707106046e-09
36,6,0.286255999981222,28.03020800001832,25.569588000053045,3.34825300024022,12.257976999990206,2.96552600002542,1.1192626630185694e-09
36,7,0.28855999971710844,28.08113399987633,25.554349000231014,3.390431999832799,12.280168999950547,2.9086599997754092,6.794474428665357e-10
36,8,0.24889700034691487,28.46958200007066,25.72981899993465,3.4247869998580427,12.395445000038308,2.9661669996130513,1.1630019966294192e-09
36,9,0.28747900023518014,28.581161000147404,25.622949000080553,3.3576010000615497,12.358135000340553,2.9724890000579762,1.1636860688655282e-09
36,10,0.2776199999061646,28.5352050000256,25.780393999866646,3.3668580003904935,12.362813999970967,2.9246799999782525,1.2230390543167186e-09
36,11,0.2766490001704369,28.359064999676775,25.713839000218286,3.376596000180143,12.397858999975142,2.939607999906002,1.75723857341987e-09
36,12,0.28752900016115746,28.59388500019122,25.595928000257118,3.3176960000673716,12.306548000196926,2.9465009997693414,3.948221710053329e-09
36,13,0.28058599991709343,28.704582000045775,25.60669800004689,3.372890000264306,12.358044999928097,2.88752000005843,1.0875115667388291e-09
36,14,0.24898699984987616,27.889234000213037,25.671479000266118,3.368661999957112,12.404651999986527,2.930320000359643,8.638070520006879e-09
36,15,0.2541559997553122,28.785754999717028,25.66872399984277,3.3861049996630754,12.290608000057546,2.940179000233911,1.0376636964872682e-09
36,16,0.2888310000344063,28.5117309999805,25.64436900001965,3.4010730000773037,12.362633000066126,2.8829020002376637,2.8561333690861855e-09
36,17,0.29080500007694354,27.785981000306492,25.603351999961887,3.442930999881355,12.2763220001616,2.885105000132171,1.1094309546185661e-09
36,18,0.2950029997919046,28.488316999755625,25.620262999836996,3.380793999895104,12.343237000095542,2.883111999835819,1.0365848870196933e-09
